,Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
58,Denmark,DNK,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,7200.0,16100.0,30600.0,46100.0,57604.0,77432.0,101479.0,123792.0,148220.0,175943.0,211063.0,357589.0,503500.0,822264.0,1316592.0,1444016.0,1931101.0,2628585.0,3363552.0,3960165.0,4477752.0,4767100.0,5166912.0,5449206.0,5828157.0,6308000.0,6556988.0,6833683.0,6420790.0,7173185.0,7292756.0,7031152.0,7160233.0,7079249.0,6985035.0,7140859.0,7216215.0,7243465.0,7252675.0,7287875.0
13,Australia,AUS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,31622.0,94529.0,184943.0,291459.0,497000.0,690000.0,1220000.0,2242000.0,3990000.0,4578000.0,4918000.0,6315000.0,8562000.0,11132000.0,12670000.0,14347000.0,16480000.0,18420000.0,19760000.0,21260000.0,22120000.0,22200000.0,22500000.0,23789000.0,24338000.0,24940000.0,25060000.0,25770000.0,26551000.0,26660000.0,27640000.0,27535000.0,27452000.0,27090000.0
61,East Asia & Pacific (excluding high income),EAP,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,16169.0,30314.0,57100.0,102088.0,186258.0,360223.0,721480.0,1558170.0,3155002.0,6682667.0,11851889.0,19918792.0,31165432.0,54209014.0,104731770.0,180255705.0,262314915.0,347627918.0,446502710.0,537507231.0,650492501.0,826005054.0,1024508224.0,1195815101.0,1389853100.0,1600367484.0,1791179877.0,1948021010.0,2067488251.0,2094825751.0,2243040034.0,2394487598.0,2507718052.0,2689962457.0,2645363057.0,2664375467.0
230,East Asia & Pacific (IDA & IBRD countries),TEA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,16169.0,30314.0,57100.0,102088.0,186258.0,360223.0,720780.0,1557420.0,3154252.0,6681917.0,11851189.0,19918142.0,31164782.0,54208214.0,104730978.0,180255049.0,262312879.0,347625818.0,446500460.0,537507231.0,650492501.0,826005054.0,1024508224.0,1195745840.0,1389427381.0,1599374184.0,1789486677.0,1945601010.0,2064688251.0,2091595151.0,2239443934.0,2390687598.0,2507718052.0,2685719457.0,2639373057.0,2664375467.0
62,Early-demographic dividend,EAR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,5514.0,15761.0,28061.0,54869.0,187339.0,394450.0,726446.0,1155949.0,2258156.0,4126535.0,7912132.0,15197726.0,24939324.0,45655386.0,81099692.0,117372446.0,155055896.0,216378271.0,308815186.0,464128848.0,691698485.0,964581330.0,1275005634.0,1594518972.0,1980489358.0,2287218198.0,2386165741.0,2532463910.0,2660476069.0,2788307228.0,3016216294.0,3134149126.0,3039342164.0,3197339445.0,3222560940.0,3165643564.0
177,Norway,NOR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,1670.0,11059.0,23473.0,39050.0,63075.0,87061.0,120029.0,152193.0,167651.0,196828.0,234423.0,282918.0,371403.0,588478.0,981305.0,1261445.0,1676763.0,2072000.0,2664000.0,3224000.0,3593000.0,3790000.0,4060829.0,4524750.0,4754453.0,4868916.0,5037650.0,5211207.0,5354554.0,5599286.0,5725447.0,5797502.0,5692052.0,5737961.0,5714890.0,5729569.0,5719665.0,5720892.0,5775830.0,5825584.0,
75,Finland,FIN,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,28278.0,33880.0,42226.0,52010.0,67639.0,85300.0,105860.0,138160.0,190031.0,257872.0,319137.0,386021.0,489174.0,675565.0,1039126.0,1502003.0,2162574.0,2845985.0,3273433.0,3728625.0,4175587.0,4516772.0,4747126.0,4988000.0,5270000.0,5670000.0,6080000.0,6830000.0,7700000.0,8390000.0,8940000.0,9320000.0,7411200.0,7602600.0,7396200.0,7220100.0,7160000.0,7150000.0,7150000.0,7120000.0,7150000.0
116,Italy,ITA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,6415.0,9044.0,16534.0,33609.0,66070.0,266000.0,568000.0,783000.0,1207175.0,2240000.0,3923000.0,6422000.0,11737904.0,20489000.0,30296000.0,42246000.0,51246000.0,54200000.0,56770000.0,62750000.0,71500000.0,80418000.0,89801000.0,90341000.0,90032886.0,93666088.0,96040913.0,97188624.0,96863107.0,89914609.0,87691238.0,85955905.0,83871543.0,83342486.0,79480756.0,77581048.0,78114933.0
55,Germany,DEU,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,1080.0,23800.0,48747.0,98763.0,163619.0,272609.0,532251.0,971890.0,1774378.0,2490500.0,3725000.0,5512000.0,8276000.0,13913000.0,23446000.0,48202000.0,56126000.0,59128000.0,64800000.0,71322000.0,79271000.0,85652000.0,96232925.0,105523065.0,105000000.0,88400000.0,90900000.0,92400000.0,100034000.0,99530000.0,96360000.0,103470000.0,109700000.0,107500000.0,107200000.0,107400000.0,106400000.0
77,France,FRA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,9055.0,39234.0,98332.0,178400.0,283200.0,375000.0,436700.0,572000.0,883000.0,1302496.0,2462700.0,5817300.0,11210100.0,21433500.0,29052360.0,36997400.0,38585300.0,41702000.0,44544000.0,48088000.0,51662000.0,55358100.0,57972000.0,57918000.0,57785000.0,59816000.0,62260000.0,63324000.0,65425000.0,66681000.0,67571000.0,69018000.0,70422000.0,72040000.0,72751000.0,
249,Upper middle income,UMC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,12003.0,29094.0,59438.0,119546.0,291142.0,568003.0,1148939.0,2290985.0,5061155.0,10020876.0,17574367.0,32235707.0,53155680.0,96280194.0,175122608.0,272269459.0,380334413.0,502753667.0,678785405.0,885442657.0,1082071698.0,1299589867.0,1524695681.0,1723525104.0,1922007942.0,2108234956.0,2294222443.0,2490063225.0,2562978500.0,2577533369.0,2656433561.0,2755377631.0,2939579448.0,3056746768.0,3012619080.0,3073500575.0
142,Late-demographic dividend,LTE,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,2330.0,3564.0,4936.0,8276.0,35918.0,65847.0,103319.0,179346.0,310900.0,537911.0,1009765.0,2104916.0,4383855.0,9126630.0,15967630.0,28490518.0,46865168.0,83338597.0,150846229.0,243561355.0,347575672.0,465446531.0,630154673.0,807211192.0,979352996.0,1191514177.0,1419716297.0,1629828034.0,1830347611.0,2012917476.0,2197851746.0,2366518965.0,2467487932.0,2448042610.0,2527455007.0,2615770997.0,2808684377.0,2918466369.0,2884111680.0,2920617442.0
140,Low & middle income,LMY,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,16534.0,38326.0,71973.0,137429.0,318575.0,649746.0,1277703.0,2532770.0,5475465.0,11218260.0,20207636.0,37098148.0,60096619.0,108894578.0,201623724.0,322468879.0,459492496.0,637517017.0,899112829.0,1249860676.0,1687102239.0,2198587218.0,2790444321.0,3351387949.0,3980367003.0,4521402051.0,4854743395.0,5226490037.0,5507038128.0,5662741825.0,5967394402.0,6208979179.0,6348679769.0,6682736927.0,6733760031.0,6588772114.0
156,Middle income,MIC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,16534.0,38326.0,71973.0,137429.0,318575.0,649746.0,1275949.0,2526748.0,5464972.0,11193534.0,20169315.0,37033024.0,59943684.0,108599052.0,200822362.0,320525719.0,455819835.0,630026813.0,885890265.0,1229673472.0,1653021768.0,2140371616.0,2701420381.0,3237148155.0,3833281187.0,4329887125.0,4629001316.0,4959399325.0,5200040836.0,5328619454.0,5635222499.0,5867008441.0,6051636294.0,6307007249.0,6329755001.0,6378300157.0
102,IBRD only,IBD,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,16534.0,38326.0,73773.0,146000.0,338008.0,696280.0,1412885.0,2791349.0,5904873.0,11851098.0,21267530.0,39398643.0,65199852.0,119362946.0,218052053.0,342788321.0,479271185.0,654346023.0,907386036.0,1233874740.0,1610430364.0,2034464521.0,2508949896.0,2988693483.0,3515860248.0,3947002011.0,4182000510.0,4447064625.0,4619262648.0,4693138811.0,4952620005.0,5150302781.0,5252240541.0,5426027548.0,5394494752.0,5501959269.0
103,IDA & IBRD total,IBT,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,16534.0,38326.0,73773.0,146000.0,340158.0,704927.0,1431271.0,2833835.0,5981059.0,11980748.0,21502304.0,39853465.0,66090121.0,121157258.0,221769226.0,350776868.0,494718954.0,680120909.0,955075746.0,1322416649.0,1780754424.0,2309745093.0,2913494041.0,3480398655.0,4113650827.0,4659699911.0,4998074023.0,5371789946.0,5651725351.0,5800445669.0,6100149622.0,6334087020.0,6472553799.0,6800106192.0,6848065765.0,6711614478.0
223,Sweden,SWE,Mobile cellular subscriptions,IT.CEL.SETS,0.0,20362.0,27236.0,36294.0,57914.0,73000.0,112600.0,173000.0,243000.0,349000.0,461200.0,568200.0,656000.0,774500.0,1381000.0,2008000.0,2492000.0,3169000.0,4109000.0,5126000.0,6372300.0,7178000.0,7949000.0,8801000.0,8785000.0,9104000.0,9607000.0,10116852.0,10014000.0,10440000.0,10992407.0,11454252.0,11848449.0,12014368.0,12312533.0,12638827.0,12543188.0,12519313.0,12626282.0,12895854.0,12791840.0,12843683.0
35,Canada,CAN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,12000.0,60000.0,98364.0,202633.0,345178.0,583766.0,775831.0,1026611.0,1332982.0,1865779.0,2589780.0,3497779.0,4195000.0,5346000.0,6911038.0,8727000.0,10649000.0,11872000.0,13291000.0,15020000.0,17016600.0,18749100.0,20277400.0,22092500.0,23811900.0,25825400.0,26840000.0,27720000.0,28360000.0,28789000.0,29765000.0,30752000.0,31693000.0,33211000.0,34366950.0,32360144.0,32723000.0
119,Japan,JPN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,13275.0,19804.0,27198.0,40392.0,61800.0,95131.0,150773.0,242888.0,489558.0,868078.0,1378108.0,1712545.0,2131367.0,4331369.0,11712137.0,26906511.0,38253893.0,47307592.0,56845594.0,66784374.0,74819158.0,81118324.0,86655000.0,91474000.0,96484000.0,99826000.0,107339000.0,110394996.0,116295378.0,123287125.0,132761125.0,141129280.0,147887593.0,157856591.0,160559734.0,166852753.0,172789990.0,179872794.0,186514109.0,195054893.0,200478808.0
81,United Kingdom,GBR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,50000.0,130000.0,290000.0,560000.0,975000.0,1114000.0,1260000.0,1507000.0,2268000.0,3940000.0,5735785.0,7248355.0,8841000.0,14878000.0,27185000.0,43452000.0,46283000.0,49228000.0,54256221.0,59687915.0,65471665.0,70077926.0,73836210.0,74940937.0,76481053.0,76729827.0,77162298.0,78329355.0,78673978.0,78460684.0,79250793.0,78931386.0,79099000.0,78891000.0,80701000.0,79007000.0,79773000.0
68,Euro area,EMU,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,28278.0,33880.0,42226.0,52010.0,90036.0,168893.0,276071.0,476560.0,783789.0,1365439.0,2239023.0,3262270.0,5062579.0,7935034.0,13046163.0,22820596.0,40029581.0,69941854.0,120574761.0,189631049.0,230456280.0,247085279.0,267928368.0,291307427.0,322490957.0,350618807.0,385421412.0,404600792.0,403409884.0,391522613.0,402586520.0,408111610.0,412223671.0,407193689.0,405582487.0,409856716.0,415471202.0,415197913.0,414527325.0,412912812.0,342129212.0
63,East Asia & Pacific,EAS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,13275.0,19804.0,27198.0,43142.0,68229.0,128390.0,226225.0,424070.0,909037.0,1646510.0,2745300.0,4057172.0,6029736.0,11252989.0,24600037.0,49285027.0,74880635.0,107364780.0,159909704.0,234862417.0,328614799.0,425643649.0,522343745.0,630000386.0,730403034.0,852804655.0,1045698767.0,1252372740.0,1435263562.0,1642135588.0,1868450149.0,2071652537.0,2238091300.0,2371023551.0,2403227088.0,2561912758.0,2722439917.0,2848763511.0,3042652409.0,3008215380.0,3033846533.0
73,European Union,EUU,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,48640.0,68316.0,94620.0,140524.0,209136.0,339097.0,526503.0,821039.0,1256581.0,1977744.0,2994904.0,4165791.0,6283304.0,10062844.0,16329003.0,27628034.0,47078342.0,80898127.0,137859052.0,217806189.0,270663803.0,298927529.0,329629026.0,365645778.0,410555192.0,453810953.0,502825658.0,530556262.0,530575130.0,520322138.0,535242039.0,545032432.0,551669459.0,546079631.0,538923243.0,541111977.0,543420112.0,541481791.0,541643875.0,540549961.0,471462082.0
65,Europe & Central Asia,ECS,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,50310.0,79375.0,118093.0,179574.0,322211.0,559165.0,952116.0,1580365.0,2495466.0,3455438.0,4724050.0,6253475.0,9292868.0,15157048.0,24086840.0,37967085.0,61012306.0,104327309.0,181451835.0,290863898.0,358720667.0,407856144.0,473112459.0,576329767.0,708256883.0,829272341.0,935574956.0,1015995638.0,1058756935.0,1070069508.0,1073086778.0,1096316099.0,1122746499.0,1122665815.0,1122946321.0,1125754809.0,1132023771.0,1130270310.0,1155577479.0,1149935962.0,1063623355.0
251,United States,USA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,91600.0,340213.0,681825.0,1230855.0,2069441.0,3508944.0,5283055.0,7557148.0,11032753.0,16009461.0,24134421.0,33785661.0,44042992.0,55312293.0,69209321.0,86047003.0,109478031.0,128500000.0,141800000.0,160637000.0,184819000.0,203700000.0,229600000.0,249300000.0,261300000.0,274283000.0,285118000.0,297404000.0,304838000.0,310698000.0,322597000.0,332101000.0,338238000.0,340113000.0,348242000.0,355763000.0,352522000.0,361617000.0
170,North America,NAC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,,,,91600.0,352213.0,741825.0,1329219.0,2272074.0,3854867.0,5867933.0,8334419.0,12061300.0,17345843.0,26005327.0,36381765.0,47548751.0,59517569.0,74567893.0,92970841.0,118218031.0,139162333.0,153702000.0,173968000.0,199888000.0,220769320.0,248409200.0,269646400.0,283471500.0,298179900.0,311031600.0,324244000.0,332649000.0,339152300.0,351445491.0,361904000.0,369053891.0,371870997.0,381453000.0,390196950.0,384950144.0,394340000.0
181,OECD members,OED,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,63585.0,99179.0,145291.0,311566.0,736224.0,1403211.0,2449186.0,4158634.0,7014331.0,10599076.0,15176159.0,21285090.0,30567965.0,48721918.0,77802847.0,122531294.0,174750900.0,252024886.0,372803396.0,527123864.0,630317657.0,696373330.0,770452081.0,866050092.0,973051912.0,1078695366.0,1187184179.0,1253377845.0,1285233371.0,1313588702.0,1367828242.0,1412427128.0,1445975626.0,1472334117.0,1489848258.0,1516879000.0,1540756262.0,1570880225.0,1595826784.0,1601715866.0,1558315589.0
198,Post-demographic dividend,PST,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,63585.0,99179.0,145291.0,312566.0,740324.0,1408704.0,2463662.0,4196576.0,7080711.0,10627282.0,15143921.0,21115677.0,30340195.0,48246516.0,76651544.0,120077396.0,169571129.0,241144497.0,349606380.0,486257243.0,573516615.0,627827297.0,691017299.0,768990736.0,859274862.0,953391612.0,1041679548.0,1088508290.0,1115506057.0,1128765196.0,1172379834.0,1204120782.0,1228472309.0,1247552150.0,1259335140.0,1277433074.0,1294742194.0,1315560848.0,1339265013.0,1340282996.0,1282623799.0
95,High income,HIC,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,63585.0,101509.0,148855.0,317502.0,748600.0,1433602.0,2506944.0,4254183.0,7211957.0,10884118.0,15610157.0,21888891.0,31448112.0,49717175.0,79121547.0,124252959.0,176783301.0,255991093.0,378304935.0,531087001.0,632041534.0,698243123.0,770495660.0,853461628.0,943493499.0,1039267114.0,1146326218.0,1210822343.0,1256724907.0,1287384428.0,1339512407.0,1375467041.0,1404263966.0,1428818505.0,1439812162.0,1456637966.0,1462639774.0,1485294601.0,1509367462.0,1512476296.0,1457256712.0
259,World,WLD,Mobile cellular subscriptions,IT.CEL.SETS,23482.0,63585.0,101509.0,148855.0,319252.0,750629.0,1450136.0,2545270.0,4327956.0,7353071.0,11210115.0,16276503.0,23245154.0,34163482.0,55511640.0,90743607.0,145042295.0,214953349.0,318097469.0,490984248.0,738157897.0,960982997.0,1164277513.0,1415027798.0,1760995437.0,2205849896.0,2745158819.0,3368733569.0,4028681041.0,4636236426.0,5295631563.0,5889696457.0,6260779509.0,6661650082.0,6966384655.0,7131647504.0,7451633261.0,7696112640.0,7854705539.0,8210580625.0,8262780132.0,8062660101.0
38,Channel Islands,CHI,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Curacao,CUW,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201097.0,204024.0,206294.0,204702.0,203502.0,192569.0,190489.0,186644.0,187184.0,186390.0,184236.0,182000.0,
108,Isle of Man,IMN,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Not classified,INX,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,St. Martin (French part),MAF,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Montenegro,MNE,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,483766.0,543220.0,643681.0,900000.0,1158032.0,1294167.0,1170000.0,1159112.0,990869.0,993902.0,1013296.0,1007890.0,1040747.0,1044674.0,1134412.0,1150998.0,1080089.0,1120074.0
188,Palau,PLW,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,2458.0,3924.0,3924.0,6051.0,8346.0,10691.0,11667.0,12744.0,14512.0,15445.0,17151.0,17945.0,19114.0,23743.0,,,,24000.0,24000.0,
214,Serbia,SRB,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,4729629.0,5510690.0,6643722.0,8452642.0,9618767.0,9912339.0,9915348.0,10182023.0,9137894.0,9198717.0,9344977.0,9155664.0,9094447.0,8621771.0,8431365.0,8453887.0,8260758.0,8501519.0
216,South Sudan,SSD,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,1800000.0,2300000.0,2853228.0,2876097.0,2899000.0,2700000.0,2788933.0,1916255.0,2221967.0,1344000.0,
225,Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68840.0,,,,,,,,,
261,Kosovo,XKX,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,,,,,,,,,,,,,,,,562000.0,562000.0,562000.0,562000.0,562000.0,562000.0,,,,,,,,,,,
